start_station_id,end_station_id,running_time,train_no
2,1005,75,Z203
278,604,75,K728
665,1894,75,D4047
1159,577,75,G1814
927,453,75,D8802
961,888,75,K8354
109,1596,75,G3256
52,2290,75,D3958
1218,33,75,D3712
321,25,75,D3169
1029,1571,75,K5007
1788,773,75,K473
1292,201,75,K268
45,657,75,G7629
1266,372,75,G1505
2082,97,76,K7565
693,1795,76,C888
880,786,76,G1286
46,224,76,K552
57,294,76,K2188
534,1560,76,K42
1155,460,76,D8789
1581,119,76,K7121
236,399,76,D2906
2,564,76,K7783
70,414,76,C225
213,1119,76,D668
1033,822,76,C6548
840,281,76,K7108
1796,2167,76,K1074
1051,900,76,K1087
1771,1007,76,K50
401,40,76,G1554
71,17,76,G8009
748,2073,76,K5101
11,767,76,C3718
33,240,77,G6110
2194,1163,77,K564
20,1172,77,D4961
1126,835,77,K404
8,1325,77,D8569
1071,101,77,K1158
398,1490,77,G2698
32,958,77,D3664
74,638,77,C159
1151,90,77,G838
33,434,77,G2926
1028,1740,77,K958
192,650,77,K9587
882,994,77,K349
1036,1059,77,K8527
88,392,77,G512
733,795,77,T9528
442,187,77,K7089
8,19,77,G8566
76,518,77,G1643
1028,1651,77,D6073
711,1925,77,K96
607,471,77,D728
1896,49,77,D8162
958,498,77,D728
2043,1298,77,K850
909,1204,77,C201
2215,1163,77,K2188
1026,178,77,K1658
22,1261,78,Z90
212,605,78,D2234
497,1221,78,K422
182,345,78,G977
1021,62,78,C3786
57,1186,78,T6611
76,23,78,G1525
23,61,78,G1306
52,1866,78,G2804
398,491,78,G2725
821,1271,78,G5338
76,1082,78,G810
818,701,78,K824
1203,1585,78,K232
571,71,78,G1274
143,1610,78,K1304
912,2126,78,K1350
1823,2421,78,C882
2075,1163,78,K208
1136,650,78,Z54
628,76,78,G335
24,321,78,D3147
911,973,78,K128
65,2067,78,D3792
63,1383,78,C3223
675,286,78,K1230
1426,76,78,G2708
716,335,78,D3848
1882,19,78,C953
1176,523,78,K1258
911,2233,78,K4238
624,1145,78,Z128
1541,1186,78,K369
50,955,79,G1251
1268,322,79,D3156
1148,523,79,K538
1338,766,79,Z165
1826,1926,79,G6930
1163,122,79,Z166
661,65,79,K9324
438,595,79,D3154
37,1588,79,G713
1266,485,79,T290
873,429,79,G6134
1920,1172,79,G2802
431,269,79,K809
1575,11,79,D9557
511,616,79,K1786
2077,1058,79,T6613
1086,813,79,D855
512,589,79,C844
1003,1126,79,K202
50,614,79,G2568
2108,642,79,K1332
85,481,79,D1957
269,612,79,G6457
90,722,79,Z218
300,61,79,G642
149,71,79,C1152
1332,1180,79,T152
880,1797,79,K976
60,1930,79,T307
525,902,79,D7820
1077,597,79,D3756
1470,558,80,K1504
393,1773,80,K728
57,475,80,Z230
471,1388,80,Z186
1652,190,80,K422
1148,959,80,T248
1332,485,80,T171
1264,682,80,G8260
429,23,80,G1526
520,2239,80,C1311
455,348,80,K1264
7,745,80,D751
2361,1301,80,K2624
1356,101,80,K282
1293,41,80,G2477
1585,719,80,K835
982,76,80,G2352
286,1029,80,T370
1525,2159,80,K188
468,596,80,K2188
494,1073,80,T289
421,704,80,K938
61,854,80,G1342
1003,429,80,K194
275,114,81,G8067
164,141,81,C128
1980,348,81,K852
74,70,81,G682
42,529,81,Z338
1565,960,81,K1047
1606,35,81,D8512
1465,923,81,K928
833,1869,81,G2938
1528,1551,81,D1801
549,725,81,K5135
940,743,81,K1218
991,2056,81,K1262
2281,1163,81,Z267
86,778,81,K998
124,947,81,C528
1239,779,81,C786
390,745,81,D2003
1988,1171,81,K728
139,689,81,K603
1086,1673,81,C954
1717,1033,81,D8178
40,1268,81,D2270
71,217,82,K5019
1410,1070,82,K1371
1077,33,82,D3611
88,356,82,G1967
2032,1028,82,G1090
1989,494,82,D1878
1981,348,82,Z188
1194,33,82,C7746
1582,90,82,T145
1552,74,82,D3358
314,1204,82,D777
81,1009,82,G814
2424,913,82,K1296
1968,991,82,K1384
1266,942,82,K1804
1231,743,82,G7506
3,50,82,G19
1182,400,82,Z52
687,1215,82,Z70
19,1172,82,D1801
778,1167,82,C200
1261,2167,82,Z236
671,1928,82,G6972
23,602,82,G278
1159,40,82,G2555
119,1169,82,K7121
152,810,82,D3907
454,81,82,D4111
247,2412,82,C7360
1095,88,82,G280
787,112,82,K386
114,440,82,D14
622,1034,82,C485
184,182,82,G3680
1388,14,82,Z186
1971,2082,82,K7565
1162,959,83,K1128
1075,849,83,G2261
35,997,83,K980
42,1293,83,G2482
639,2263,83,K9233
565,1026,83,D5752
390,19,83,D1917
28,1135,83,G8766
2332,7,83,D6143
679,90,83,Z4281
83,1822,83,D2721
1518,28,83,G2890
1572,1967,83,K9669
70,16,83,G1286
2138,1145,83,Z292
51,1217,83,D856
394,217,83,K704
2312,57,83,C685
2172,518,83,K448
74,454,83,D2537
347,2311,83,K666
1388,5,84,K4160
138,82,84,Z232
531,1798,84,K1518
121,50,84,G42
1732,368,84,K835
1268,707,84,Z30
1143,414,84,Z336
1493,1246,84,K803
88,465,84,G1909
121,968,84,G2564
1820,576,84,K9786
259,2311,84,T39
822,49,84,G206
68,471,84,K884
1354,1544,84,K268
1250,1271,84,G6946
323,318,85,D2208
1717,1272,85,Z272
904,359,85,G2278
1452,763,85,K896
8,2316,85,G1339
60,1246,85,T378
925,45,85,G1666
1176,1690,85,D636
19,692,85,G8771
1296,1744,85,K685
389,790,85,K9664
169,1697,85,K9664
1992,172,85,K9512
867,671,85,G2686
755,758,85,K7106
1203,1754,85,K457
493,174,85,Z384
49,2141,85,G1085
89,1152,85,G3407
1047,1971,85,K7565
112,1150,85,K550
65,1077,85,G417
920,686,85,K7392
71,259,86,K5026
8,362,86,K1154
911,732,86,K62
48,607,86,C678
950,213,86,D666
685,453,86,D2703
1657,518,86,D735
1163,1267,86,Z176
1115,464,86,K7712
627,181,86,K1458
399,1062,86,G8297
74,501,86,D3363
39,1036,86,K8417
1563,678,86,G2298
1403,485,86,T381
2035,39,86,K4160
2372,119,87,K5143
192,1317,87,K9501
431,1124,87,K112
1516,1267,87,K8252
1927,85,87,D1964
66,661,87,K142
137,1918,87,D1856
27,1325,87,K872
168,644,87,G3517
1925,339,87,K972
37,1606,87,D119
833,364,87,G2822
1488,1843,87,C303
1117,24,87,G5066
28,196,87,G2924
2052,575,87,K7093
186,1340,88,K2559
88,1159,88,G258
1179,718,88,K952
35,704,88,G780
1532,581,88,K948
1483,20,88,D860
2180,181,88,K7714
390,1221,88,K546
711,686,88,K7394
35,1202,88,G3641
2278,101,88,K388
1268,39,88,D5562
1008,669,88,Z129
1324,1914,88,T6601
82,1649,88,C9360
389,2068,88,K1296
2135,81,88,D2509
71,2162,88,K5044
60,2137,88,K571
179,520,88,G3601
2398,271,88,K9806
880,441,88,K56
522,718,89,C6927
36,882,89,K5143
773,1354,89,K904
682,1575,89,G2656
520,1198,89,C1041
520,1251,89,K7334
988,840,89,K1262
311,276,89,K884
1041,17,89,T5302
431,479,89,K4687
1694,586,89,K8352
679,912,89,T197
1558,29,89,D1871
72,440,89,G1288
518,1070,89,D2178
248,1142,89,K1042
1871,1427,89,K9307
86,2150,89,K8176
367,2398,89,K9806
1036,1531,89,K608
7,847,90,C712
1954,1546,90,D1753
181,2253,90,K7716
675,275,90,G8048
141,1005,90,Z14
923,348,90,Z146
548,961,90,D783
138,1008,90,Z151
901,335,90,D3824
2,129,90,G4515
31,498,90,T219
631,2078,90,K8451
2161,2197,90,K7042
438,2287,90,D2373
1694,961,90,T112
821,1928,90,G1074
342,494,90,D1834
694,1937,90,K4688
122,455,90,K8366
1026,701,90,T180
42,1459,91,C645
1161,283,91,K1229
822,391,91,D2895
29,429,91,G2301
954,30,91,Z230
82,1735,91,C184
877,2254,91,T151
310,1071,91,Z124
440,71,91,G497
1006,2075,91,K50
1267,493,91,T396
2045,2424,91,K4790
122,402,91,K8352
748,2062,91,K7128
445,725,91,K7160
464,141,91,K7754
32,2217,91,K9208
629,1155,91,D8774
59,1319,91,D8935
32,1309,91,Z384
119,448,91,K7118
2173,1388,91,K938
35,281,91,K7038
1286,111,91,K9388
920,72,92,Z384
1260,1768,92,K6512
2177,68,92,K258
468,82,92,K128
289,529,92,Z182
57,169,92,K6676
1519,17,92,K381
607,1554,92,K1216
795,478,92,K6746
255,398,92,G2775
525,175,92,D7826
48,1267,92,Z267
236,9,92,D705
893,520,92,K7426
1389,14,92,K5262
62,122,93,Z282
76,88,93,G70
155,41,93,Z184
638,75,93,Z358
90,2169,93,T289
943,1146,93,T9
19,407,93,D1820
514,46,93,C492
687,1967,93,K4756
980,393,93,K728
1028,1250,93,G1089
1834,748,93,K7138
72,270,93,G50
886,179,93,K5077
57,83,93,D755
1078,743,93,D3220
155,214,93,K998
1314,295,93,K846
723,2115,93,G2803
1159,228,93,G25
991,2291,93,K7537
503,237,93,K904
2147,1124,94,K404
2030,773,94,T307
51,1155,94,D8767
45,10,94,D772
2162,72,94,K5043
1483,19,94,C46
431,537,94,K474
793,1117,94,D937
1308,368,94,G2916
2346,82,94,C177
71,270,94,G732
76,40,94,G1722
1117,617,94,D2431
1603,960,94,K154
661,694,94,K142
882,2372,94,K5143
954,32,94,K836
429,28,95,G71
1401,670,95,K360
1773,604,95,K568
674,1221,95,K548
398,61,95,G698
276,607,95,K1216
645,1074,95,K1258
90,923,95,Z254
840,95,95,K1302
259,72,95,K1054
247,44,95,Z202
33,691,95,G6026
1504,1007,95,K2048
68,2023,96,K1574
1636,903,96,K502
576,1791,96,T9520
316,720,96,D853
90,1544,96,K117
90,1303,96,Z53
1324,502,96,Z70
534,1324,96,Z6206
88,1152,96,G311
2018,786,96,K1450
882,35,96,K5166
518,309,96,K138
990,79,96,K6748
1354,624,96,Z128
821,49,96,G6924
1799,815,96,K1228
833,28,97,G2832
1843,1254,97,C290
880,2029,97,G3494
137,655,97,G2193
730,21,97,K454
19,746,97,C748
523,2024,97,K267
872,17,97,Z368
62,961,97,D709
117,90,97,Z161
778,1556,97,K1674
2,14,97,K27
1183,1066,97,K7137
102,2144,97,T9522
1246,1314,97,K944
1954,372,97,D1791
141,1940,97,Z601
254,489,97,K106
2190,86,97,K998
1148,943,97,Z122
278,393,97,K106
1201,143,97,K1302
498,604,98,T219
1332,611,98,K404
485,234,98,Z232
329,318,98,D2264
1793,244,98,K1331
728,57,98,D755
559,685,98,D2701
748,994,98,K1022
1546,302,98,G2936
871,884,98,K396
28,1003,98,G2996
989,453,98,D56
35,436,98,D7827
468,911,98,K359
704,636,98,K7154
837,328,98,K5158
787,675,98,K889
877,1478,98,T170
1006,311,98,Z160
514,940,98,Z31
2308,1989,98,D1812
1572,559,98,D2739
942,429,99,K1173
6,644,99,G3503
973,912,99,K559
471,70,99,K1294
877,234,99,T152
40,1297,99,G3118
1892,880,99,K978
35,262,99,T244
1974,141,99,D736
8,1091,99,D1797
745,19,99,D766
438,88,99,G802
2091,241,99,G212
1354,679,99,K238
3,49,99,G209
1114,1337,99,T4201
13,564,100,S904
1528,1308,100,D2965
442,1302,100,K5129
1005,880,100,T297
438,40,100,D954
49,1250,100,G6945
352,106,100,Y967
834,29,100,D2015
1337,1976,100,T4201
82,900,100,C174
143,1301,100,K1260
20,1673,100,C59
1174,74,100,D9216
82,2278,100,Z9234
27,337,100,K740
563,270,101,G3511
71,920,101,T261
773,1148,101,K282
1894,85,101,G878
318,1176,101,D362
1347,123,101,T9528
398,60,101,G2770
514,61,101,G1373
141,731,101,K7714
2253,731,101,K7716
678,393,101,D3301
1074,318,101,Z96
39,122,102,T36
68,75,102,Z277
1362,1371,102,K5002
62,1036,102,K1328
82,973,102,K559
520,1815,102,K96
29,1172,102,G2278
958,30,102,Z24
1544,1788,102,K117
83,1327,102,D2743
402,348,102,K1052
372,302,102,D2016
444,1171,102,T298
1958,531,103,K1382
90,76,103,G816
1163,2005,103,Z158
2072,1260,103,K6629
1222,431,103,K112
1176,438,103,D958
495,596,103,K2046
71,1890,103,K1520
1045,7,103,C32
1026,1257,103,K254
1559,348,103,K732
914,8,103,K144
1941,2248,103,K1064
17,217,104,K1452
643,1069,104,D753
37,262,104,K4120
36,1027,104,K5160
76,61,104,G849
626,431,104,K807
1146,82,104,C9364
485,942,104,K1173
326,158,104,K28
1245,1028,104,D6088
425,1054,104,K232
414,939,104,K5207
682,822,104,D2896
916,840,104,T242
2373,981,105,K7042
7,605,105,D634
288,0,105,G2540
2308,342,105,D2841
28,1172,105,G2838
21,301,105,K1158
1182,11,105,D2142
113,52,105,G2803
1072,1152,105,G3427
1156,639,105,K136
372,434,105,D2967
57,1743,105,Z151
33,487,105,G306
1303,379,105,T369
670,790,106,K360
88,81,106,G4851
387,1941,106,K15
1272,821,106,D8183
2200,525,106,K5102
1145,2045,106,K1088
912,732,106,K560
663,2123,106,K2096
1309,1179,106,K836
1015,1968,106,K550
1458,1084,106,K1107
23,1190,106,G1003
1355,14,106,K386
499,393,107,Z188
1114,1958,107,K7922
634,1461,107,K284
1993,1086,107,D857
914,21,108,K996
748,1183,108,K1021
787,1150,108,K579
1789,27,108,K874
8,1137,108,D1877
33,494,108,D1806
90,81,108,G814
1671,186,108,K1189
636,146,108,K5115
882,929,108,K7231
153,2365,108,K5077
585,870,108,K9786
57,418,108,D754
289,189,108,K1178
1936,1107,108,K609
1203,1073,108,T290
1026,379,109,K1160
1254,784,109,C292
72,794,109,G952
596,1048,109,K226
682,521,109,G2082
849,85,109,D3513
75,288,109,D5380
2421,693,109,C881
117,70,109,Z54
2304,1382,109,T4201
513,46,109,K1238
1021,9,109,D9573
840,755,109,K7041
164,14,110,T124
1592,546,110,K2096
1967,558,110,K4756
537,1292,110,K268
101,82,110,C232
378,1145,110,K1040
642,1204,110,K1115
398,958,110,G849
914,310,110,C952
17,1425,110,Z5005
467,1225,110,D2113
1878,2356,110,C71
39,378,111,K392
137,723,111,G2856
45,764,111,G1653
21,316,111,K208
763,991,111,K898
722,1163,111,Z4281
683,1267,111,Z160
47,224,111,K8512
390,81,111,D1998
554,1845,112,K8382
22,485,112,T8304
2282,1803,112,K1598
79,589,112,C9841
181,1115,112,K7712
74,68,112,Z56
1204,1167,112,C213
348,1298,113,K464
525,748,113,K7206
281,36,113,K7108
72,1525,113,K1452
1573,393,113,K904
309,992,113,K138
558,1324,113,Y669
289,1224,113,K961
1292,903,114,K1610
1647,2099,114,C991
1250,867,114,D2154
8,847,114,T238
611,1341,114,K4258
123,102,114,T270
1656,81,114,D1907
1529,1356,114,K351
809,232,114,K1192
19,1864,115,C760
14,1936,115,K1572
701,518,115,Z184
229,848,115,K904
1936,5,115,K106
33,2308,115,G2856
350,72,115,D166
1026,959,115,T376
587,355,115,K5143
35,962,116,T297
1995,428,116,K1009
468,912,116,K818
499,1132,116,T128
33,718,116,C6991
2244,1308,116,D1855
629,1846,116,D8794
877,30,116,Z232
37,72,116,G4762
1028,276,116,K412
2318,683,116,K1050
1219,512,116,C844
37,283,116,K7091
10,47,117,K1511
1026,1261,117,Z338
50,63,117,G31
499,61,117,D734
316,1086,117,D871
737,2219,117,K297
1062,548,117,Z88
182,71,117,G929
1182,1021,117,K246
141,871,118,K41
1238,514,118,K496
701,348,118,D740
146,525,118,K5122
525,35,118,D7923
1318,1697,118,K195
28,8,118,G3472
39,438,118,G2663
990,1820,118,K9718
1257,60,118,Z334
880,567,118,T39
124,1362,119,K1304
1145,1085,119,T124
1941,773,119,K903
1950,2108,119,K978
1076,657,119,T376
534,1215,119,K2058
679,911,119,K2048
39,1619,119,K94
139,141,119,K602
1180,60,119,T152
101,1358,119,K1158
850,23,120,G9546
574,102,120,T269
283,36,120,K7154
221,460,120,D8763
604,737,120,K297
315,1976,120,T4202
29,8,120,G2372
968,63,120,G139
611,22,120,K6524
773,780,121,T50
993,17,121,Z516
1057,1186,122,K4756
1604,309,122,K1558
1145,438,122,Z49
107,1148,122,K904
622,155,122,C486
1589,529,122,K996
65,1732,122,K4688
182,72,122,G961
295,1156,122,K848
437,83,123,K815
679,1143,123,Z152
505,854,123,K752
348,2185,123,K2388
1604,1070,123,K530
1057,2077,123,K6972
1195,1048,123,K671
2413,1995,123,K1009
610,1546,123,G2938
943,101,123,Z122
224,1036,123,K1264
66,694,124,T78
534,1967,124,K4758
2315,1952,124,K4686
1751,880,124,K1528
504,694,124,K874
2,235,124,D701
51,898,124,K6148
1318,244,125,Z70
311,68,125,Z196
1167,82,125,D777
1245,1928,125,D8158
367,271,125,C894
244,85,125,K1332
900,1142,125,K1295
2173,14,125,K1526
2152,295,125,K528
393,877,125,Z114
1301,840,125,K1302
1882,21,126,T128
2150,82,126,K8178
650,111,126,K740
1528,342,126,D1765
311,14,126,Z516
585,123,127,T9522
141,471,127,D745
274,51,127,C358
57,669,127,Z136
235,3,127,D710
510,485,127,Z384
90,414,127,Z150
546,618,127,K671
130,14,127,Z236
1620,622,127,K42
1142,2045,127,K1042
60,499,128,T126
520,796,128,K335
2005,1182,128,K246
221,629,128,D8793
28,52,128,G71
52,1843,129,C338
1047,2358,129,K2013
368,33,129,G2958
71,880,130,G1246
962,1988,130,T261
682,1163,130,D781
1203,1285,130,K157
711,984,130,K7392
50,40,130,G41
835,331,130,K404
29,1546,130,G2963
1056,144,130,C863
88,5,131,G70
1299,840,131,K2083
461,646,131,K1189
66,1732,131,K150
71,1090,131,K7385
310,7,131,C725
591,17,131,K1984
0,41,132,G2473
993,394,132,K1450
1033,49,132,D6094
348,493,133,D728
1072,774,133,G52
361,19,133,C765
7,318,133,D958
61,45,133,G1348
298,1148,133,K2286
1204,287,133,K692
410,1029,133,K5002
1619,518,133,K94
1026,1145,134,Z14
1068,925,134,K526
589,144,134,C861
604,2134,134,K732
1222,581,134,K2288
1029,112,134,K5019
2379,2052,135,K7098
286,568,135,K1230
1867,57,135,Z378
85,1318,135,Z179
90,74,135,D2787
871,2,135,K962
2217,31,135,K1665
1296,1260,135,Z8001
1048,2278,135,K507
161,1723,136,K7904
72,2018,136,Z12
28,1546,136,G2929
1659,1203,136,K952
60,1063,136,K570
989,1820,136,K9786
1006,1163,136,Z170
103,870,136,K6742
815,748,136,K7125
1549,2038,136,K411
42,0,136,G2492
36,1438,136,K7106
331,8,136,K404
999,102,137,K9778
33,23,137,G80
442,739,137,K1262
101,497,137,Z392
232,1604,137,T151
512,1854,137,K6703
2098,679,137,T231
39,1084,137,T328
1184,1237,138,K903
551,499,138,K793
679,596,138,K226
232,518,138,K677
670,1205,138,K1087
1318,2048,138,K41
122,1565,138,K1048
201,1260,138,T8304
1016,27,138,K691
289,1293,138,Z284
2161,509,138,K7040
372,29,138,D3576
348,39,138,K1109
651,139,138,K602
469,989,138,T270
3,2091,139,G201
446,1384,139,K2013
1026,1176,139,Z257
1246,1156,139,K739
28,51,139,G2837
472,60,139,T126
141,74,139,G61
827,354,140,K5151
28,655,140,G2846
818,60,140,K304
2424,2030,140,K390
548,514,140,Z27
877,32,140,Z201
1546,1308,140,G2963
880,787,140,Z186
763,186,140,K1190
178,22,140,T95
864,54,141,C886
514,1246,141,Z290
21,562,141,K4172
576,574,141,T269
310,1321,141,K118
1803,1721,142,K1132
46,1084,142,K305
1740,1245,142,K1160
1267,311,142,Z366
1719,431,142,K654
227,1163,142,Z366
2399,367,142,K9808
2270,514,142,Z290
27,581,143,K942
701,404,143,K744
354,837,143,K5152
46,854,143,Z47
52,784,144,D887
177,991,144,K1518
1086,1828,145,C72
1674,60,145,D760
19,137,145,D1821
1803,1740,145,K1160
152,52,145,D3862
746,21,145,K117
1963,186,145,K2559
6,787,146,G3507
431,1341,146,K138
758,509,146,K7038
181,1963,146,K1456
62,9,147,D701
1045,653,147,K1095
129,141,147,Z12
1820,78,147,C820
471,493,147,Z114
1941,1714,147,K2286
1074,310,147,Z95
1163,348,147,K1626
1114,2183,147,K2014
912,1048,147,K817
71,567,148,K972
328,525,148,K5158
2296,85,148,Z312
1295,2182,148,K511
112,789,148,K7528
81,59,148,G91
871,5,149,K574
90,1145,149,Z49
2286,24,149,K803
1084,554,149,K1109
1068,1246,149,K30
821,48,149,G6992
1204,638,150,K1117
222,348,150,K1263
584,79,150,C858
882,1454,150,K1227
153,886,151,K5089
2,831,151,Z83
991,1891,151,K48
1981,607,152,K1264
531,1430,152,K998
29,723,152,G2971
124,840,152,T39
1950,244,153,K1332
68,5,153,Z275
854,1246,153,K739
469,990,153,K9720
33,2244,153,G2908
1145,773,154,K446
1029,787,154,K715
51,2026,154,T382
444,962,154,K940
59,1541,154,K9671
1176,1148,154,Z334
23,372,154,G93
248,2299,154,K468
81,730,155,G89
567,72,155,T297
17,124,155,C519
499,1403,155,T25
1048,911,155,K1350
196,434,155,G2924
330,911,156,K2665
989,1230,156,T9526
390,674,156,T8
1879,7,156,K586
701,1145,156,K446
972,858,156,K835
79,1820,156,C814
8,310,157,K692
1148,1145,157,T238
28,723,157,C5974
344,138,157,K246
831,14,157,Z102
484,1117,157,D942
409,39,157,K390
2099,83,158,C992
82,596,158,K520
831,567,158,K348
1458,1036,158,K606
1058,59,158,Z6206
1090,72,158,K430
310,19,159,C775
57,643,159,D762
271,1647,159,C894
711,339,159,K335
31,877,159,K936
1950,75,159,T42
2030,1142,160,K244
235,1006,160,Z159
698,2129,160,K2388
393,604,160,T221
244,638,160,Z275
485,269,160,K9264
90,1941,160,K208
485,372,160,Z285
960,348,160,K850
24,1220,161,K30
453,1215,161,D2718
141,2148,161,K395
342,1546,161,G2930
60,904,162,Z390
65,33,162,D201
51,813,162,K986
670,1147,162,K359
276,235,163,K956
1148,1026,163,Z124
90,1461,163,K420
558,687,163,T302
122,348,164,K62
1163,90,164,Z304
6,72,164,G901
6,71,164,G923
1541,57,164,K2060
2227,1182,165,T144
903,523,165,K474
858,1719,166,K654
24,45,166,G1652
1246,499,166,T211
17,36,167,K1009
310,101,167,K16
1076,1713,167,K1238
59,1057,167,Z6205
330,912,167,K237
35,840,167,K5174
1124,611,168,K1077
1163,62,168,Z284
1147,1008,169,Z216
990,1230,169,K9776
567,1150,169,K716
409,1026,169,T184
7,1152,170,G54
1326,431,170,K948
595,1145,170,K1156
1301,283,170,K2624
431,1126,170,K814
1084,47,171,K8513
903,1176,171,K502
453,687,172,Z358
17,1161,172,K1229
1544,773,172,K267
2397,2398,172,K9805
2,203,172,K339
704,549,172,K7289
981,1345,173,K5174
150,525,173,K5170
2233,732,174,K606
82,1008,174,Z129
82,911,174,K4238
14,471,175,Z188
1086,20,175,C40
638,1167,175,T7
1335,2212,175,K372
311,2281,175,K668
1293,141,176,Z338
1936,607,176,K105
991,124,176,K497
33,1546,176,G2936
882,748,176,K489
119,882,176,K7034
22,2072,176,K71
33,372,177,D2970
5,2148,177,Z179
1055,314,177,K7930
477,2399,177,K9808
460,51,177,D9854
28,20,177,G8790
72,394,177,K546
822,683,177,K1136
1354,1714,177,K474
962,704,178,K7289
650,27,178,Z162
14,880,178,Z192
1048,1181,178,K672
701,60,178,Z114
880,72,179,Z176
3,822,179,G211
141,880,179,Z157
155,1204,180,K1673
52,1129,180,C272
1145,2299,180,K1312
478,1178,181,K6748
840,37,181,K4120
311,2,181,D712
28,19,182,G5394
122,1268,182,K1986
1309,718,182,Z384
1968,124,183,K2061
431,2147,184,K948
62,548,184,D717
485,611,185,K202
60,1026,185,Z332
900,773,185,Z232
994,2073,186,K5151
912,82,186,T197
181,1005,186,K5258
534,687,186,Z356
319,60,187,T308
679,117,187,T56
81,19,187,G87
90,2177,187,K508
1358,1148,187,K1158
333,1057,188,K9661
62,960,188,K234
234,1332,188,T172
884,1293,189,K1177
622,42,189,C490
21,1001,189,K588
989,576,189,T9516
112,568,189,K2052
840,758,190,K7038
46,1036,190,K2276
611,1266,190,T584
48,1163,190,T131
518,1246,192,K32
579,518,192,K529
821,3,192,G214
3,63,193,G39
9,514,193,Z99
276,822,194,K1215
431,1782,194,Z162
406,82,194,K2095
1293,2,195,K56
305,504,195,K144
1026,22,196,Z77
509,981,196,K5174
1354,90,196,K258
1145,2424,197,K1041
485,877,197,T179
1714,1788,197,K473
54,766,197,Z6812
359,1156,197,K478
576,990,198,K6748
348,607,198,Z104
88,1072,198,G53
2268,431,198,K652
1310,822,199,K972
119,1995,199,K7035
1219,589,199,C846
1036,309,199,K36
2185,518,199,K1453
1200,1076,199,T378
22,1296,199,Z295
434,302,200,G2926
72,831,200,Z118
51,629,201,D8785
1318,169,201,T175
1301,1201,201,K998
1293,5,201,K90
1126,331,201,K192
261,558,202,Y669
276,16,202,D726
83,271,202,C891
973,679,202,K84
1246,1332,203,Z247
518,1156,203,K136
44,2182,204,K458
90,70,204,Z162
1057,1318,204,Z70
1267,235,205,T242
22,234,205,Z201
1203,694,205,K836
2018,141,206,Z158
485,429,207,K777
57,1057,207,K452
518,1002,207,D745
141,607,207,D735
101,1048,207,K508
1056,1219,208,C845
576,79,208,C812
1246,802,209,K1373
5,471,209,K4069
683,1721,209,K1050
1740,1272,209,K1450
755,304,212,K5174
2,880,213,K56
62,10,213,K1511
27,8,214,K1503
689,141,215,K604
22,201,215,T8302
431,688,215,K80
518,854,216,K1128
489,393,216,Z186
835,7,216,K1096
60,510,216,K1136
624,1026,216,Z238
234,30,218,K538
1215,261,219,K367
1145,39,220,K1154
1008,57,220,Z304
719,1309,220,K950
981,2059,220,K7038
1153,152,221,T382
71,991,221,K5095
749,27,221,K872
1798,1958,222,K4686
33,76,222,G4674
1836,20,222,C48
70,1143,223,K589
348,1026,223,T179
780,1148,224,T49
1163,311,224,Z172
679,1048,225,T58
60,1332,225,T151
82,1142,227,K390
514,743,228,K424
7,21,229,K502
441,1007,229,K1056
840,143,229,K2083
348,518,230,D745
1773,498,230,K105
518,1674,230,D759
71,2018,230,K335
607,14,232,Z104
1182,767,232,T144
1486,584,232,K9856
254,877,232,K6557
393,60,233,Z104
835,431,233,K488
1048,2126,234,K2908
83,2397,234,K9805
1148,101,235,T128
1318,502,236,Z356
101,468,236,K818
518,1026,236,K529
68,14,237,Z192
870,733,238,K6742
14,1006,239,T244
1085,1026,240,Z89
925,47,240,K288
920,124,240,K7565
32,234,240,Z264
581,431,241,K496
525,815,242,K7066
505,514,244,K1372
991,567,245,T40
559,83,246,Z42
518,499,247,K36
1205,790,247,K1296
310,21,248,K388
1148,903,249,K2288
567,1007,250,K704
431,611,251,K846
485,1156,251,K1192
71,275,252,T130
234,31,253,Z238
393,551,254,K795
75,244,255,Z277
485,499,257,K442
393,498,257,D727
324,584,261,K9737
509,755,263,K7042
90,438,264,Z3
773,1026,264,Z232
1958,1430,264,K1818
1803,1802,265,K1596
854,472,267,Z47
35,444,267,K1450
102,1347,267,K6742
82,1204,268,C214
679,82,269,Z126
72,1007,270,Z238
523,1026,270,K1258
872,71,271,T262
498,737,271,K232
1026,943,271,Z392
141,651,271,K601
1332,1124,273,K533
33,302,273,G2922
1086,21,274,K986
1938,1028,275,K412
102,585,276,K6732
46,39,276,K1238
348,471,276,Z227
1117,743,277,D942
1757,1201,277,K926
559,453,278,T307
90,1026,279,Z285
719,341,279,K1234
36,704,279,K7154
393,1246,279,T102
235,1163,279,Z284
1697,57,279,K980
22,2024,281,K936
679,70,281,Z44
773,90,282,K16
468,90,282,T118
83,2326,283,Y973
2,276,286,D725
882,525,288,T329
79,1230,288,K9756
1272,1245,288,K285
27,1222,289,K2286
82,773,289,T308
79,1219,289,C847
1854,589,290,K9748
1803,2038,291,K1068
72,1005,292,T48
1074,1176,293,K1270
234,254,294,K9221
60,348,294,D760
562,643,295,K4172
1318,638,296,Z56
57,1318,297,Z22
576,866,297,K9756
35,72,298,T298
472,514,298,Z31
390,21,298,K195
694,972,298,K836
1266,1332,300,K1524
298,1260,302,K935
48,2038,307,K8261
311,1335,307,K371
1967,453,308,T379
28,33,308,G2928
138,57,308,Z164
